Property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,School_id,Distance_to_school,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Recreation_centre_id,Distance_to_Recreation_centre
22163.0,-37.75134659,144.9524689,19 Clarendon Street,COBURG,9000000.0,house,2008.0,3.0,1.0,2.0,1422.0,3.125,19966,0.894,28.2,0.0,hospital_084,0.605,MOONEE9400,3.426
77250.0,-37.934367,145.101163,49 Dalbeattie Drive,CLARINDA,8194000.0,house,2012.0,3.0,2.0,2.0,1821.0,0.497,22249,2.014,35.666666666666664,0.0,hospital_076,2.207,KINGST10931,0.624
24622.0,-37.690866,144.962794,9 Janice Court,FAWKNER,4200000.0,house,2010.0,3.0,2.0,2.0,1612.0,0.264,19961,1.146,38.0,0.0,hospital_139,4.299,MORELA13039,1.386
48708.0,-37.8013382,145.0335236,71 Peel Street,KEW,8371000.0,house,2009.0,2.0,1.0,2.0,1422.0,12.1,19904,2.255,15.75,0.0,hospital_064,1.536,MARIBY8477,11.81
71591.0,-37.8469612,145.2230335,48/745-751 Boronia Road,WANTIRNA,4050000.0,house,2011.0,3.0,1.0,1.0,8428.0,0.431,19871,2.808,41.09090909090909,0.0,hospital_008,0.433,KNOXCI8574,0.964
11978.0,-37.720023,144.767588,1 Danthonia Street,DELAHEY,4235000.0,house,2011.0,4.0,2.0,1.0,1674.0,8.793,22244,2.182,30.333333333333332,0.0,hospital_057,6.111,MOONEE9389,10.358
43882.0,-37.690248,145.080741,60 Binnak Drive,WATSONIA NORTH,7680000.0,house,2011.0,4.0,2.0,2.0,5184.0,2.044,19984,2.321,38.57142857142857,0.0,hospital_041,1.574,BANYUL2628,1.04
92679.0,-38.017063,145.100249,13 Gale Street,ASPENDALE,13770000.0,house,2016.0,4.0,3.0,2.0,5101.0,6.884,19862,1.143,49.61538461538461,0.0,hospital_001,3.801,BAYSID12340,8.24
15586.0,-37.740421,144.881594,2 Chusan Close,NIDDRIE,15860000.0,house,2011.0,4.0,3.0,2.0,1471.0,0.148,22253,3.506,19.0,0.0,hospital_184,2.077,MOONEE9393,0.921
5811.0,-37.793745,144.848651,51/A Pritchard Avenue,BRAYBROOK,7700000.0,house,2010.0,4.0,2.0,2.0,5450.0,0.433,20022,1.399,23.555555555555557,0.0,hospital_174,2.282,MARIBY5530,1.233
49075.0,-37.806531,145.071529,16 Monash Avenue,BALWYN,19000000.0,house,2014.0,5.0,3.0,2.0,1022.0,10.74,19893,2.173,23.818181818181817,0.0,hospital_064,2.057,WHITEH11028,10.605
65132.0,-37.808641,145.308413,14 Lena Grove,KILSYTH,5590000.0,house,2016.0,3.0,1.0,1.0,1342.0,6.898,19877,2.683,49.833333333333336,0.0,hospital_164,4.647,MAROON11044,7.39
7949.0,-37.782041,144.801152,89 Suspension Street,ARDEER,6696000.0,house,2016.0,3.0,1.0,0.0,1801.0,4.304,20020,0.146,23.2,0.0,hospital_057,2.671,MARIBY5531,5.277
60467.0,-37.834429,145.215391,14 Liddle Way,VERMONT,6930000.0,house,2010.0,4.0,2.0,2.0,5045.0,1.376,19901,1.743,36.44444444444444,0.0,hospital_008,1.951,MAROON11030,0.563
57388.0,-37.83074188,145.0858612,62 Highfield Road,CANTERBURY,9823000.0,house,2008.0,4.0,1.0,2.0,1596.0,8.516,19894,0.758,25.818181818181817,0.0,hospital_089,3.058,WHITEH10994,8.289
10803.0,-37.781775,144.924369,69-71 Canterbury Street,FLEMINGTON,5120000.0,house,2011.0,2.0,1.0,1.0,253.0,3.159,20040,0.739,19.833333333333332,0.0,hospital_007,0.802,MOONEE9397,2.133
92726.0,-38.022339,145.107693,14 Tarongo Drive,ASPENDALE,9100000.0,house,2015.0,3.0,1.0,2.0,5101.0,7.687,19862,0.729,49.61538461538461,0.0,hospital_001,4.67,BAYSID12340,9.058
4705.0,-37.833925,144.86843,85 Graham Street,NEWPORT,10656000.0,house,2010.0,3.0,1.0,1.0,4665.0,1.003,19995,1.582,16.0,0.0,hospital_141,3.765,HOBSON12947,0.597
82481.0,-37.994378,145.251187,97 Doveton Avenue,EUMEMMERRING,11788000.0,house,2013.0,3.0,2.0,2.0,8462.0,10.743,19885,3.07,57.833333333333336,0.0,hospital_119,3.009,MONASH11994,12.422
4634.0,-37.844111,144.873208,70 Challis Street,NEWPORT,8268000.0,house,2010.0,3.0,2.0,2.0,77.0,0.752,19994,0.927,16.5,0.0,hospital_141,2.597,HOBSON12971,0.492
56991.0,-37.833466,145.079252,10 Cooba Street,CANTERBURY,14467000.0,house,2010.0,2.0,1.0,1.0,1596.0,8.786,19851,0.826,24.857142857142858,0.0,hospital_168,2.55,WHITEH10994,8.733
87471.0,-37.939417,145.02271,2 Carolyn Street,HAMPTON,14025000.0,house,2012.0,2.0,1.0,2.0,1111.0,0.643,19937,1.354,37.714285714285715,0.0,hospital_110,1.425,BAYSID12349,0.22
49858.0,-37.775442,145.086722,12 Barak Street,BULLEEN,9150000.0,house,2011.0,3.0,2.0,2.0,4341.0,8.644,19935,3.071,30.8,0.0,hospital_194,2.518,NILLUM11053,7.911
78310.0,-37.924165,145.199597,696 Wellington Road,MULGRAVE,10200000.0,house,2016.0,5.0,3.0,2.0,1882.0,1.788,19891,4.835,43.925925925925924,0.0,hospital_161,1.998,MONASH11994,3.491
25051.0,-37.60595,144.912642,10 Tournament Rise,CRAIGIEBURN,3285000.0,house,2015.0,4.0,2.0,2.0,5546.0,7.527,20029,2.741,49.75,1.0,hospital_104,5.028,HUMECI11782,8.808
80519.0,-37.983489,145.166497,8 Lugarno Court,KEYSBOROUGH,6465000.0,house,2014.0,3.0,1.0,2.0,2227.0,5.805,19890,2.066,45.925925925925924,0.0,hospital_096,1.196,KINGST10955,6.5
25034.0,-37.581533,144.927519,10 Rosleigh Drive,CRAIGIEBURN,3400000.0,house,2012.0,3.0,2.0,2.0,5546.0,9.909,40221,2.653,49.75,0.0,hospital_104,7.725,HUMECI11782,10.91
90019.0,-37.960239,145.052809,14 Garfield Street,CHELTENHAM,5445000.0,house,2012.0,2.0,1.0,1.0,84.0,0.248,52095,0.363,41.714285714285715,0.0,hospital_082,0.351,BAYSID5642,1.045
63116.0,-37.822855,145.244945,8 Treetop Court,HEATHMONT,12880000.0,house,2010.0,3.0,1.0,0.0,1608.0,1.352,19871,0.61,41.09090909090909,0.0,hospital_105,1.315,MAROON11016,1.952
92410.0,-37.98435211,145.0778656,7 Long Street,MENTONE,6622000.0,house,2009.0,3.0,1.0,0.0,5101.0,2.797,19864,0.981,43.61538461538461,0.0,hospital_001,0.826,BAYSID12340,4.113
5759.0,-37.78288,144.862785,4 Bradford Court,BRAYBROOK,3879000.0,house,2014.0,3.0,1.0,1.0,1543.0,0.404,20022,1.822,23.555555555555557,0.0,hospital_056,2.355,MARIBY8470,0.286
83699.0,-37.854435,145.004583,22 Banole Avenue,PRAHRAN,11200000.0,house,2015.0,3.0,2.0,1.0,1025.0,7.31,19946,0.915,16.75,0.0,hospital_132,0.38,BAYSID12334,6.599
95186.0,-37.91300964,145.0447693,22 Brough Street,MCKINNON,6344000.0,house,2009.0,3.0,1.0,2.0,4687.0,1.937,19940,0.643,31.75,0.0,hospital_159,2.198,GLENEI11207,0.878
81323.0,-37.999486,145.205307,5 Beswicke Court,DANDENONG,4900000.0,house,2012.0,3.0,2.0,2.0,8462.0,8.697,22250,1.128,50.75,0.0,hospital_119,1.997,MONASH11990,9.912
18118.0,-37.683543,144.923532,128 Cuthbert Street,BROADMEADOWS,7080000.0,house,2010.0,3.0,2.0,2.0,1593.0,0.502,22254,0.35,32.333333333333336,0.0,hospital_104,3.667,HUMECI11766,1.3
75007.0,-37.887137,145.067358,30 Murrumbeena Road,MURRUMBEENA,11060000.0,house,2012.0,3.0,1.0,2.0,8801.0,3.823,19919,0.341,26.93103448275862,0.0,hospital_108,2.303,GLENEI11221,3.485
95442.0,-37.91582489,145.0406342,3 Austin Street,BENTLEIGH,6288000.0,house,2008.0,3.0,1.0,2.0,4687.0,1.579,19939,0.366,33.75,0.0,hospital_110,1.947,GLENEI11207,0.582
70735.0,-37.879192,145.107902,32 Mawarra Crescent,CHADSTONE,14500000.0,house,2015.0,5.0,2.0,2.0,734.0,3.59,19840,0.723,31.857142857142858,1.0,hospital_166,2.24,MONASH11997,3.204
18873.0,-37.685793,144.92162,423 Camp Road,BROADMEADOWS,5264000.0,house,2015.0,3.0,2.0,1.0,2080.0,0.49,22254,0.353,32.333333333333336,0.0,hospital_104,3.908,MORELA13028,1.248
83574.0,-37.849636,144.998932,17 Leila Street,PRAHRAN,9900000.0,house,2010.0,2.0,1.0,1.0,1025.0,7.833,19947,0.629,14.714285714285714,0.0,hospital_097,0.272,BAYSID12334,7.11
86294.0,-37.922703,144.989869,2 Gould Street,BRIGHTON,6645000.0,house,2014.0,4.0,2.0,2.0,1134.0,0.301,19950,0.426,35.714285714285715,1.0,hospital_156,1.226,BAYSID12357,0.51
43825.0,-37.711649,145.087525,5 Papua Street,WATSONIA,5202000.0,house,2013.0,3.0,2.0,3.0,4341.0,2.366,19984,0.338,38.57142857142857,0.0,hospital_075,1.771,BANYUL12834,1.758
18436.0,-37.6889801,144.9260407,205 Widford Street,BROADMEADOWS,2930000.0,house,2008.0,2.0,1.0,1.0,2080.0,0.544,22254,0.87,32.333333333333336,0.0,hospital_104,4.29,HUMECI11766,0.887
11712.0,-37.723007,144.832392,15 Feathertop Drive,KEILOR,11560000.0,house,2015.0,3.0,2.0,2.0,5410.0,3.401,20001,3.474,35.916666666666664,0.0,hospital_005,4.44,MOONEE9389,4.672
74563.0,-37.890721,145.050444,1292 Glen Huntly Road,CARNEGIE,11280000.0,house,2011.0,3.0,1.0,1.0,8801.0,4.167,19942,0.731,27.75,0.0,hospital_108,2.782,GLENEI11212,3.183
88853.0,-37.94684,145.031344,4 Locinda Street,HIGHETT,11200000.0,house,2014.0,4.0,2.0,3.0,1111.0,0.77,19872,0.941,39.714285714285715,0.0,hospital_110,1.607,BAYSID5399,0.417
34002.0,-37.722207,145.015657,17 Mendip Rd,RESERVOIR,10387000.0,house,2014.0,3.0,1.0,2.0,2110.0,3.841,20010,0.966,34.86666666666667,0.0,hospital_139,1.633,DAREBI11830,3.661
7677.0,-37.743111,144.776873,9 Bunya Drive,ALBANVALE,3630000.0,house,2011.0,4.0,1.0,2.0,4792.0,7.098,20002,2.049,33.916666666666664,0.0,hospital_057,3.835,MARIBY5531,8.502
71859.0,-37.862648,145.221731,9 Pimpala Court,WANTIRNA,6920000.0,house,2016.0,4.0,2.0,2.0,5196.0,0.784,19871,4.316,41.09090909090909,0.0,hospital_008,1.533,KNOXCI8574,1.013
63854.0,-37.790945,145.285853,2/29 Kitchener Road,CROYDON,3000000.0,house,2013.0,3.0,2.0,2.0,1747.0,4.914,19878,0.681,45.90909090909091,0.0,hospital_164,3.254,MAROON11044,6.016
64419.0,-37.803902,145.297425,4 Edward Court,CROYDON,9571000.0,house,2015.0,4.0,1.0,2.0,1342.0,5.969,19878,1.755,45.90909090909091,0.0,hospital_164,3.704,MAROON11044,6.511
21707.0,-37.75324631,144.9494171,1 Queen Street,COBURG,8112000.0,house,2008.0,3.0,2.0,2.0,1422.0,2.98,19966,1.101,28.2,0.0,hospital_011,0.794,MOONEE9400,3.339
60706.0,-37.83074188,145.2120972,35 Toomey Street,VERMONT,3645000.0,house,2008.0,3.0,1.0,2.0,1681.0,1.067,19901,1.332,36.44444444444444,0.0,hospital_008,2.453,WHITEH11018,0.414
14993.0,-37.740875,144.91171,13 Merchiston Grove,STRATHMORE,19350000.0,house,2014.0,3.0,1.0,1.0,1422.0,0.736,20036,1.076,28.818181818181817,0.0,hospital_184,0.605,MOONEE9375,0.555
87473.0,-37.941877,145.006702,2 Gillies Street,HAMPTON,36210000.0,house,2016.0,3.0,2.0,2.0,267.0,0.624,19949,0.632,37.714285714285715,1.0,hospital_036,0.269,BAYSID12331,0.653
27312.0,-37.572052,144.917981,58 Huntington Drive,CRAIGIEBURN,4180000.0,house,2013.0,3.0,2.0,2.0,5546.0,11.075,40221,3.997,49.75,0.0,hospital_104,8.757,HUMECI11782,12.151
45106.0,-37.71071625,145.0963287,44 Duncan Avenue,GREENSBOROUGH,4010000.0,house,2009.0,3.0,1.0,2.0,4341.0,1.695,19984,1.104,38.57142857142857,0.0,hospital_075,1.045,BANYUL12834,1.314
57879.0,-37.831474,145.150968,24 Ronley Street,BLACKBURN,12688000.0,house,2013.0,4.0,2.0,2.0,1022.0,3.436,19898,1.272,30.363636363636363,0.0,hospital_060,0.479,WHITEH11002,3.405
41431.0,-37.74530792,145.0593872,10/23 Lower Plenty Road,ROSANNA,7500000.0,house,2009.0,4.0,2.0,1.0,4341.0,6.73,19936,0.653,32.86666666666667,0.0,hospital_090,1.071,BANYUL12834,6.245
34085.0,-37.7144928,145.0037842,19 Byfield Street,RESERVOIR,6720000.0,house,2009.0,3.0,1.0,0.0,2110.0,2.747,20010,0.388,34.86666666666667,0.0,hospital_139,0.609,DAREBI11830,2.341
39764.0,-37.713566,145.028237,153 Dunne Street,KINGSBURY,12410000.0,house,2015.0,3.0,1.0,1.0,2110.0,3.615,20009,1.765,35.86666666666667,0.0,hospital_025,1.369,WHITTL9561,3.137
66332.0,-37.763522,145.333235,4 Churchill Drive,MOOROOLBARK,6273000.0,house,2014.0,3.0,2.0,1.0,1747.0,9.549,19876,1.555,55.111111111111114,0.0,hospital_113,1.905,MANNIN10996,10.14
14217.0,-37.753683,144.891023,2A Deakin Street,ESSENDON,8086000.0,house,2014.0,2.0,1.0,1.0,1585.0,0.42,22253,2.231,19.0,0.0,hospital_184,1.771,MOONEE9355,0.26
16888.0,-37.696798,144.934447,24 View Street,GLENROY,3555000.0,house,2010.0,3.0,1.0,0.0,1650.0,0.605,20031,1.648,37.81818181818182,0.0,hospital_104,5.279,MORELA13055,0.24
44898.0,-37.690718,145.094633,31 Booyan Crescent,GREENSBOROUGH,8100000.0,house,2010.0,3.0,2.0,2.0,5184.0,1.283,19985,1.9,42.57142857142857,0.0,hospital_075,1.885,BANYUL12834,1.057
69069.0,-37.867569,145.037452,31 Hunter Street,MALVERN,21140000.0,house,2012.0,3.0,2.0,1.0,7650.0,6.315,19944,0.732,19.72222222222222,0.0,hospital_183,0.468,GLENEI11212,5.891
88514.0,-37.947404,145.043467,16 Henry Street,HIGHETT,9360000.0,house,2010.0,5.0,3.0,2.0,4910.0,1.004,19872,0.18,39.714285714285715,0.0,hospital_110,1.701,KINGST10937,0.76
85338.0,-37.88817978,145.0054474,19 Orrong Road,ELSTERNWICK,20300000.0,house,2008.0,5.0,3.0,2.0,7650.0,3.565,19954,0.553,19.72222222222222,1.0,hospital_116,0.452,BAYSID12334,2.888
72182.0,-37.84646,145.261555,20 Maple Street,BAYSWATER,12200000.0,house,2016.0,3.0,1.0,2.0,1782.0,2.802,19870,0.782,45.09090909090909,0.0,hospital_002,1.16,MAROON11043,3.615
11133.0,-37.76931763,144.8752747,14 River Park Terrace,MARIBYRNONG,4200000.0,house,2007.0,4.0,3.0,2.0,8015.0,0.423,20027,3.471,23.555555555555557,1.0,hospital_056,2.82,MOONEE9354,0.415
24122.0,-37.71347,144.966054,19 Yuroke Street,FAWKNER,6880000.0,house,2010.0,3.0,1.0,2.0,1965.0,1.539,19962,0.502,36.0,0.0,hospital_139,2.855,MORELA13002,1.011
50043.0,-37.77083,145.09473,21 Lincoln Drive,BULLEEN,7245000.0,house,2013.0,4.0,2.0,1.0,576.0,7.857,19935,3.365,30.8,0.0,hospital_193,1.82,NILLUM11053,7.065
37859.0,-37.64920807,145.0466919,9 Rainbird Court,EPPING,4340000.0,house,2008.0,3.0,2.0,1.0,5325.0,0.305,20005,1.416,45.857142857142854,0.0,hospital_053,2.675,WHITTL9543,1.883
84043.0,-37.84864426,144.9877472,45 Greville Street,PRAHRAN,4740000.0,house,2008.0,3.0,3.0,2.0,78.0,7.815,19958,0.21,12.555555555555555,1.0,hospital_155,0.294,BAYSID12373,7.188
5693.0,-37.789135,144.857297,3 Elva Court,BRAYBROOK,3850000.0,house,2012.0,3.0,1.0,0.0,5450.0,0.649,20022,1.231,23.555555555555557,0.0,hospital_174,2.524,MARIBY5530,0.751
24093.0,-37.700088,144.9754,18 June Street,FAWKNER,10400000.0,house,2016.0,3.0,1.0,1.0,1965.0,0.476,19961,1.457,38.0,0.0,hospital_139,2.787,MORELA13039,0.472
85771.0,-37.883317,145.014962,61 Prentice Street,ELSTERNWICK,11500000.0,house,2015.0,3.0,1.0,1.0,7650.0,4.107,19954,1.246,19.72222222222222,1.0,hospital_080,0.102,BAYSID12334,3.664
17252.0,-37.702156,144.931509,43 Isla Avenue,GLENROY,7106000.0,house,2014.0,3.0,1.0,1.0,1650.0,0.785,20032,1.286,36.81818181818182,0.0,hospital_184,5.039,MORELA13052,0.735
87077.0,-37.921218,145.005352,739B Hampton Street,BRIGHTON,7680000.0,house,2016.0,4.0,3.0,2.0,7650.0,0.43,19951,1.044,35.714285714285715,1.0,hospital_156,1.604,BAYSID12325,0.463
28249.0,-37.79755783,144.9811096,336 Napier Street,FITZROY,9075000.0,house,2009.0,2.0,1.0,1.0,253.0,8.059,19975,1.187,13.857142857142858,0.0,hospital_178,1.2,MARIBY8477,7.182
28759.0,-37.80585861,144.9949951,101 Charles Street,ABBOTSFORD,5410000.0,house,2009.0,2.0,1.0,0.0,253.0,9.403,19976,0.184,12.863636363636363,0.0,hospital_134,0.98,MARIBY8454,8.424
93301.0,-37.988352,145.095734,39 Rivette Street,MORDIALLOC,8120000.0,house,2011.0,4.0,2.0,2.0,5101.0,3.881,19864,1.782,43.61538461538461,0.0,hospital_001,2.025,KINGST10968,5.217
79822.0,-37.984174,145.18699,19 Woomera Avenue,KEYSBOROUGH,4180000.0,house,2010.0,3.0,1.0,0.0,8462.0,6.479,19889,0.773,48.875,0.0,hospital_124,1.62,MONASH11990,7.579
81861.0,-38.001451,145.243202,18 McLennan Street,EUMEMMERRING,2200000.0,house,2013.0,3.0,1.0,1.0,8462.0,10.797,19885,2.953,57.833333333333336,0.0,hospital_119,2.797,MONASH11990,12.411
92058.0,-37.984116,145.053653,18 Sea Parade,MENTONE,7384000.0,house,2012.0,3.0,2.0,2.0,84.0,2.704,19865,1.041,40.357142857142854,0.0,hospital_055,0.481,BAYSID5642,3.686
19244.0,-37.675529,144.927904,88 Riggall Street,DALLAS,2640000.0,house,2012.0,2.0,1.0,0.0,1958.0,0.531,22254,1.111,32.333333333333336,0.0,hospital_104,2.842,HUMECI11766,1.734
10757.0,-37.785888,144.922612,63 Crown Street,FLEMINGTON,16650000.0,house,2011.0,3.0,1.0,2.0,253.0,2.905,20040,0.583,19.833333333333332,0.0,hospital_114,1.185,MARIBY8477,2.019
91913.0,-37.981059,145.082069,1 Sycamore Avenue,MENTONE,9750000.0,house,2010.0,5.0,1.0,1.0,5101.0,2.572,19864,1.43,43.61538461538461,0.0,hospital_001,1.338,BAYSID12340,3.948
93393.0,-38.001881,145.097481,46 Gala Supreme Close,MORDIALLOC,9360000.0,house,2015.0,4.0,2.0,2.0,5101.0,5.249,19863,1.008,45.61538461538461,0.0,hospital_001,2.499,BAYSID12340,6.631
22979.0,-37.74939,144.946997,57 Devon Avenue,COBURG,8060000.0,house,2012.0,3.0,1.0,2.0,1422.0,2.596,19966,1.423,28.2,0.0,hospital_084,1.132,MOONEE9400,2.906
364.0,-37.794099,144.894053,14a The Crescent,FOOTSCRAY,3256000.0,house,2010.0,3.0,1.0,0.0,253.0,0.579,20024,0.963,19.555555555555557,0.0,hospital_003,0.481,MARIBY8459,0.254
89804.0,-37.969858,145.076694,10 Camelia Grove,CHELTENHAM,9460000.0,house,2015.0,3.0,1.0,2.0,5101.0,1.245,19865,1.676,40.357142857142854,0.0,hospital_109,0.825,BAYSID12340,2.641
38722.0,-37.758735,145.050654,20 Lantana Street,IVANHOE,8640000.0,house,2010.0,3.0,1.0,2.0,4341.0,8.369,19934,0.613,29.75,0.0,hospital_046,0.797,BANYUL12834,7.914
83674.0,-37.856855,145.001172,20 Wrexham Road,WINDSOR,8433000.0,house,2010.0,3.0,1.0,1.0,1025.0,7.03,19957,0.808,16.75,1.0,hospital_063,0.286,BAYSID12334,6.312
61775.0,-37.819248,145.228337,30 James Street,RINGWOOD,8550000.0,house,2014.0,3.0,1.0,0.0,1608.0,0.168,19902,0.412,38.44444444444444,0.0,hospital_105,1.58,MAROON11026,0.456
44843.0,-37.688543,145.126075,3 Larool Avenue,ST HELENA,9520000.0,house,2011.0,3.0,2.0,2.0,1910.0,0.382,19985,2.326,42.57142857142857,0.0,hospital_075,2.565,BANYUL12795,0.324
85329.0,-37.87767792,145.0027313,188 Glen Eira,ELSTERNWICK,16640000.0,house,2008.0,3.0,2.0,2.0,1025.0,4.717,19955,0.687,19.72222222222222,1.0,hospital_009,0.877,BAYSID12334,4.007
50872.0,-37.78033066,145.1055145,16 Norweena Street,DONCASTER,8162000.0,house,2008.0,4.0,2.0,0.0,1724.0,7.522,19896,4.352,28.818181818181817,0.0,hospital_194,1.155,MANNIN10994,6.898
79721.0,-37.987348,145.175769,150 Bloomfield Road,KEYSBOROUGH,11025000.0,house,2016.0,3.0,2.0,2.0,8462.0,6.532,19889,1.719,48.875,0.0,hospital_096,0.815,KINGST10955,7.33
16432.0,-37.696641,144.92556,122 Daley Street,GLENROY,7310000.0,house,2010.0,2.0,1.0,0.0,1545.0,0.616,20031,0.872,37.81818181818182,0.0,hospital_104,5.134,MORELA13028,0.228
63273.0,-37.800322,145.288119,1/3 Alfrick Road,CROYDON,18360000.0,house,2013.0,3.0,1.0,1.0,1342.0,5.224,19878,0.856,45.90909090909091,0.0,hospital_164,2.978,MAROON11044,5.813
59318.0,-37.82758,145.187486,11 Alwyn Street,MITCHAM,11840000.0,house,2014.0,4.0,2.0,2.0,1022.0,0.348,19900,1.159,34.714285714285715,0.0,hospital_010,1.993,WHITEH11044,1.171
46853.0,-37.708365,145.161218,21 Beard Street,ELTHAM,10164000.0,house,2013.0,4.0,3.0,2.0,4897.0,1.005,19987,1.313,49.1,0.0,hospital_075,4.888,NILLUM11046,1.39
30699.0,-37.757963,144.988358,132 Normanby Avenue,THORNBURY,9945000.0,house,2013.0,2.0,1.0,2.0,4731.0,5.998,20014,0.956,25.866666666666667,0.0,hospital_144,1.467,MORELA13030,5.824
46504.0,-37.716422,145.157026,12 Lamorna Court,ELTHAM,10659000.0,house,2015.0,3.0,2.0,2.0,4897.0,0.945,19987,0.871,49.1,0.0,hospital_075,4.677,NILLUM11046,0.994
68648.0,-37.8597,145.0246,75 Barkly Avenue,ARMADALE,19600000.0,house,2011.0,3.0,2.0,1.0,7650.0,6.834,19945,0.588,18.75,0.0,hospital_092,0.568,BAYSID12334,6.419
64430.0,-37.787851,145.270017,4 Highland Avenue,CROYDON,8437000.0,house,2016.0,4.0,2.0,2.0,1747.0,3.528,19878,1.257,45.90909090909091,0.0,hospital_164,2.554,MANNIN10996,4.748
69644.0,-37.869068,145.102522,18 Jordan Street,ASHWOOD,22950000.0,house,2013.0,4.0,2.0,3.0,734.0,4.808,19840,0.981,31.857142857142858,1.0,hospital_089,1.49,MONASH11997,4.423
47763.0,-37.804307,145.050752,11 Parkhill Drive,KEW,11990000.0,house,2012.0,3.0,2.0,2.0,1022.0,12.575,19903,2.06,18.0625,0.0,hospital_064,0.534,WHITEH10994,12.345
33682.0,-37.725331,144.999687,12 Butters Street,RESERVOIR,5300000.0,house,2011.0,4.0,3.0,1.0,1965.0,3.845,20011,0.437,31.866666666666667,0.0,hospital_139,0.876,DAREBI11830,3.28
10489.0,-37.78456116,144.9322357,38 Wellington Street,FLEMINGTON,17500000.0,house,2009.0,4.0,2.0,3.0,253.0,3.765,20040,0.421,19.833333333333332,0.0,hospital_114,1.131,MARIBY8477,2.878
67340.0,-37.753706,145.357149,3/17 The Eyrie,LILYDALE,5700000.0,house,2015.0,3.0,2.0,2.0,1747.0,11.895,19876,0.855,55.111111111111114,0.0,hospital_151,0.127,MANNIN10996,12.389
6487.0,-37.78811646,144.8424683,24 High Street,SUNSHINE,4950000.0,house,2009.0,2.0,1.0,2.0,5450.0,0.695,22241,0.845,16.296296296296298,0.0,hospital_174,1.453,MARIBY5531,1.844
64423.0,-37.788844,145.295354,4 FROME STREET,CROYDON,8330000.0,house,2011.0,4.0,2.0,2.0,1747.0,5.751,19878,1.491,45.90909090909091,0.0,hospital_164,4.082,MAROON11044,6.869
91194.0,-37.973114,145.040938,12 Comas Road,BEAUMARIS,11790000.0,house,2013.0,4.0,3.0,1.0,84.0,1.662,19866,1.395,38.1875,0.0,hospital_055,1.239,BAYSID5642,2.755
64949.0,-37.79602,145.27682,9 Alto Avenue,CROYDON,13430000.0,house,2015.0,5.0,3.0,0.0,1747.0,4.173,19878,0.339,45.90909090909091,0.0,hospital_164,2.279,MAROON11044,5.054
85206.0,-37.87859,145.005777,10 Liscard Street,ELSTERNWICK,18240000.0,house,2013.0,3.0,2.0,2.0,7650.0,4.625,19954,0.809,19.72222222222222,1.0,hospital_116,0.833,BAYSID12334,3.942
19941.0,-37.78809357,144.9424744,25 Manningham Street,PARKVILLE,24140000.0,house,2007.0,5.0,2.0,3.0,253.0,4.621,19971,0.277,19.2,0.0,hospital_102,0.906,MARIBY8477,3.73
13543.0,-37.715224,144.773216,84 Yeats Drive,DELAHEY,3112000.0,house,2010.0,3.0,2.0,2.0,1674.0,8.565,22244,1.571,30.333333333333332,0.0,hospital_057,6.213,MOONEE9389,9.952
89954.0,-37.955635,145.066592,129 Cavanagh Street,CHELTENHAM,9225000.0,house,2009.0,3.0,2.0,0.0,5101.0,0.571,52095,1.572,41.714285714285715,0.0,hospital_082,1.014,BAYSID12340,0.851
40731.0,-37.68500137,145.0540314,5 Anna St,BUNDOORA,7000000.0,house,2008.0,4.0,2.0,2.0,5160.0,1.751,20007,3.54,40.857142857142854,0.0,hospital_041,1.065,WHITTL9519,0.883
7945.0,-37.78071213,144.8004913,82 McLaughlin Street,ARDEER,3600000.0,house,2010.0,3.0,1.0,2.0,1801.0,4.357,20020,0.301,23.2,0.0,hospital_057,2.566,MARIBY5531,5.332
9094.0,-37.874506,144.761241,5 Clarendon Court,SEABROOK,4998000.0,house,2013.0,4.0,2.0,2.0,1690.0,9.242,19924,0.88,26.0,0.0,hospital_073,7.168,HOBSON12971,10.015
18348.0,-37.667244,144.93978,188 Dallas Drive,DALLAS,3245000.0,house,2014.0,3.0,1.0,1.0,5546.0,0.307,19960,0.627,42.0,0.0,hospital_104,2.511,HUMECI11782,1.889
42288.0,-37.765895,145.058766,47 Ormond Road,EAGLEMONT,17370000.0,house,2016.0,5.0,2.0,1.0,4341.0,8.611,19934,0.496,29.75,0.0,hospital_046,0.906,BANYUL12834,8.255
62354.0,-37.804379,145.231043,86 Warrandyte Road,RINGWOOD,8710000.0,house,2016.0,4.0,1.0,0.0,1342.0,0.632,19902,1.263,38.44444444444444,0.0,hospital_105,1.298,MAROON11044,1.336
80924.0,-37.97245789,145.2260437,19 Cornelius Street,DANDENONG,6120000.0,house,2009.0,5.0,2.0,2.0,8462.0,7.48,20018,2.406,51.92307692307692,1.0,hospital_033,0.964,MONASH11994,9.171
85140.0,-37.875351,144.97747,85 Dickens Street,ELWOOD,25300000.0,house,2015.0,4.0,3.0,2.0,1134.0,5.091,19956,1.553,14.714285714285714,1.0,hospital_103,2.064,BAYSID12373,4.338
87692.0,-37.932104,145.004942,4 Hamel  Street,HAMPTON,26350000.0,house,2013.0,4.0,2.0,2.0,1231.0,0.493,19949,0.721,35.714285714285715,1.0,hospital_036,1.154,BAYSID12355,0.202
